ml_id,imdb_id,ml_title,imdb_title,ml_year,imdb_year,ml_genres,ml_genres_augment,imdb_genres,imdb_type,director,writer,actor,actress,cinematographer,composer,producer,editor,production_designer,archive_footage,archive_sound
2908,tt0171804,Boys Don't Cry (1999),Boys Don't Cry,1999,1999,['Drama'],['Drama'],"['Biography', 'Crime', 'Drama']",movie,['nm0005303'],['nm0081493'],"['nm0765597', 'nm0786639']","['nm0005476', 'nm0001721']",,,"['nm0882927', 'nm0366363', 'nm0464286', 'nm1104170']",,,,
2909,tt0150574,"Five Wives, Three Secretaries and Me (1998)","Five Wives, Three Secretaries and Me",1998,1998,['Documentary'],['Documentary'],"['Comedy', 'Documentary', 'Family']",movie,['nm0086745'],,,"['nm0444062', 'nm0086667', 'nm0086716', 'nm0086487', 'nm0877722', 'nm0875801']",,,['nm0528937'],,,,
2910,tt0168740,"Ennui, L' (1998)",L'ennui,1998,1998,"['Drama', 'Romance']","['Drama', 'Romance']","['Drama', 'Romance']",movie,['nm0434806'],"['nm0274262', 'nm0603179', 'nm0851522']","['nm0075650', 'nm0469650']","['nm0347069', 'nm0231319']",['nm0551785'],,['nm0104418'],,,,
2911,tt0176415,"Grandfather, The (El Abuelo) (1998)",The Grandfather,1998,1998,['Drama'],['Drama'],['Drama'],movie,['nm0305054'],"['nm0701918', 'nm0883553']","['nm0273178', 'nm0022264', 'nm0328020']",['nm0347201'],['nm0701871'],['nm0049535'],,['nm0327999'],,,
2912,tt0165854,"Limey, The (1999)",The Limey,1999,1999,"['Action', 'Crime', 'Drama']","['Crime', 'Drama', 'Thriller']","['Crime', 'Drama', 'Mystery']",movie,['nm0001752'],['nm0229644'],"['nm0000654', 'nm0001228', 'nm0350079']",['nm0000690'],['nm0005767'],['nm0553498'],"['nm0362675', 'nm0469660']",,,,
2913,tt0165874,"Mating Habits of the Earthbound Human, The (1998)",The Mating Habits of the Earthbound Human,1999,1999,['Comedy'],"['Comedy', 'Sci-Fi']","['Comedy', 'Sci-Fi']",movie,['nm0009488'],,"['nm0001383', 'nm0040015', 'nm0715076']",['nm0001182'],['nm0002912'],['nm0565419'],['nm0261663'],['nm0616859'],['nm0367782'],,
2914,tt0143746,Molly (1999),Molly,1999,1999,"['Comedy', 'Drama']","['Comedy', 'Drama']","['Comedy', 'Drama', 'Romance']",movie,['nm0241090'],['nm0160305'],"['nm0001173', 'nm0005048']","['nm0000223', 'nm0005007']",['nm0075244'],['nm0002303'],['nm0531973'],['nm0228850'],,,
2915,tt0086200,Risky Business (1983),Risky Business,1983,1983,['Comedy'],['Comedy'],"['Comedy', 'Crime', 'Drama']",movie,['nm0001887'],,"['nm0000129', 'nm0001592', 'nm0557956']",['nm0000360'],"['nm0897794', 'nm0839732']",['nm1725839'],"['nm0000816', 'nm0005494']",,,,
2916,tt0100802,Total Recall (1990),Total Recall,1990,1990,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']","['Action', 'Sci-Fi', 'Thriller']",movie,['nm0000682'],"['nm0325778', 'nm0001140', 'nm0795953', 'nm0639321', 'nm0693956']","['nm0000216', 'nm0000461']","['nm0000232', 'nm0001797']",,,,,,,
2917,tt0082089,Body Heat (1981),Body Heat,1981,1981,"['Crime', 'Thriller']","['Crime', 'Thriller']","['Crime', 'Drama', 'Romance']",movie,['nm0001410'],,"['nm0000458', 'nm0001077', 'nm0001101']",['nm0000678'],['nm0459660'],['nm0000290'],['nm0303031'],['nm0514746'],['nm0448457'],,
2918,tt0091042,Ferris Bueller's Day Off (1986),Ferris Bueller's Day Off,1986,1986,['Comedy'],['Comedy'],['Comedy'],movie,['nm0000455'],,"['nm0000111', 'nm0001688', 'nm0000470']",['nm0000214'],['nm0005714'],['nm0627673'],['nm0414930'],['nm0386532'],['nm0181149'],,
2919,tt0086617,Year of Living Dangerously (1982),The Year of Living Dangerously,1982,1982,"['Drama', 'Romance']","['Drama', 'Romance', 'War']","['Drama', 'Romance', 'War']",movie,['nm0001837'],"['nm0932011', 'nm0462272', 'nm0788991']","['nm0000154', 'nm0734368']","['nm0000244', 'nm0001373']",,['nm0003574'],['nm0568434'],,,,
2920,tt0037674,Children of Paradise (Les enfants du paradis) (1945),Children of Paradise,1945,1945,"['Drama', 'Romance']","['Drama', 'Romance']","['Drama', 'Romance']",movie,['nm0138893'],['nm0699535'],"['nm0056761', 'nm0105482', 'nm0719749']",['nm0001916'],['nm0399486'],['nm0006320'],['nm3473059'],['nm0751790'],,,
2921,tt0068699,High Plains Drifter (1972),High Plains Drifter,1973,1973,['Western'],['Western'],"['Drama', 'Mystery', 'Western']",movie,,"['nm0862781', 'nm0718466']","['nm0000142', 'nm0752751']","['nm0089244', 'nm0384494']",['nm0839732'],['nm0059121'],['nm0197883'],['nm0916883'],,,
2922,tt0061747,Hang 'em High (1967),Hang 'Em High,1968,1968,['Western'],"['Crime', 'Drama', 'Western']","['Drama', 'Western']",movie,['nm0692872'],"['nm0293480', 'nm0325267']","['nm0000142', 'nm0385757', 'nm0003225']",['nm0828447'],"['nm0005880', 'nm0459660']",['nm0006089'],,,,,
2923,tt0076123,Citizen's Band (a.k.a. Handle with Care) (1977),Citizens Band,1977,1977,['Comedy'],['Comedy'],"['Comedy', 'Drama']",movie,['nm0001129'],['nm0001887'],"['nm0494432', 'nm0569226', 'nm0089348']",['nm0163748'],['nm0005675'],['nm0006015'],['nm0276238'],['nm0511219'],,,
2924,tt0080179,Drunken Master (Zui quan) (1979),Drunken Master,1978,1978,"['Action', 'Comedy']","['Action', 'Comedy']","['Action', 'Comedy']",movie,['nm0950759'],"['nm0519731', 'nm0628838']","['nm0000329', 'nm0803298', 'nm0399007', 'nm0790925']",,['nm0151714'],['nm0159450'],,['nm0398861'],,,
2925,tt0065571,"Conformist, The (Il Conformista) (1970)",The Conformist,1970,1970,['Drama'],['Drama'],['Drama'],movie,['nm0000934'],"['nm0603179', 'nm0470906']","['nm0004462', 'nm0608311', 'nm0850254']",['nm0762248'],['nm0005886'],['nm0000016'],,['nm0033490'],,,
2926,tt0095270,Hairspray (1988),Hairspray,1988,1988,"['Comedy', 'Drama']","['Comedy', 'Drama']","['Comedy', 'Drama', 'Family']",movie,['nm0000691'],,"['nm0095122', 'nm0001145']","['nm0114616', 'nm0001323']",['nm0409392'],['nm0888536'],['nm0003080'],"['nm0737311', 'nm0359000']",,,
2927,tt0037558,Brief Encounter (1946),Brief Encounter,1946,1945,"['Drama', 'Romance']","['Drama', 'Romance']","['Drama', 'Romance']",movie,['nm0000180'],"['nm0002021', 'nm0369743', 'nm0623768']","['nm0002145', 'nm0391361']","['nm0424743', 'nm0136983']",['nm0005761'],,,['nm0364789'],,,
2928,tt0087980,"Razor's Edge, The (1984)",The Razor's Edge,1984,1984,['Drama'],['Drama'],"['Drama', 'Romance', 'War']",movie,['nm0126440'],['nm0560857'],"['nm0000195', 'nm0001186']","['nm0000622', 'nm0382819']",['nm0360346'],['nm0006217'],"['nm0071461', 'nm0546024']",,,,
2929,tt0082979,Reds (1981),Reds,1981,1981,['Drama'],"['Drama', 'Romance']","['Biography', 'Drama', 'History']",movie,,['nm0341767'],"['nm0000886', 'nm0001346', 'nm0467085']",['nm0000473'],['nm0005886'],['nm0814227'],,"['nm0020441', 'nm0570947']",['nm0843129'],,
2930,tt0176093,Return with Honor (1998),Return with Honor,1998,1998,['Documentary'],['Documentary'],['Documentary'],movie,"['nm0595131', 'nm0761739']",['nm0936511'],"['nm0023258', 'nm0088529', 'nm0156076', 'nm0206407']",,['nm0550218'],['nm0017450'],,['nm1477723'],,,
2931,tt0097223,Time of the Gypsies (Dom za vesanje) (1989),Time of the Gypsies,1989,1988,['Drama'],"['Comedy', 'Crime', 'Drama', 'Fantasy']","['Comedy', 'Crime', 'Drama']",movie,['nm0001437'],['nm0586235'],"['nm0241131', 'nm0865392', 'nm0368107']",['nm0012557'],['nm0276803'],['nm0005975'],,['nm0951798'],['nm0459907'],,
2932,tt0077405,Days of Heaven (1978),Days of Heaven,1978,1978,['Drama'],['Drama'],"['Drama', 'Romance']",movie,['nm0000517'],,"['nm0000152', 'nm0001731']","['nm0000724', 'nm0544371']",['nm0000743'],['nm0001553'],"['nm0773721', 'nm0773837']",['nm0916502'],,,
2933,tt0057058,"Fire Within, The (Le Feu Follet) (1963)",The Fire Within,1963,1963,['Drama'],['Drama'],['Drama'],movie,['nm0001501'],['nm0478934'],"['nm0740067', 'nm0220997']","['nm0804077', 'nm0165915']",['nm0005669'],,,['nm0056319'],['nm0263372'],,
2934,tt0090636,"Love Bewitched, A (El Amor Brujo) (1986)",El amor brujo,1986,1986,['Musical'],"['Drama', 'Musical']","['Drama', 'Music']",movie,['nm0767022'],"['nm0554917', 'nm10641572']","['nm0300565', 'nm0422981']","['nm0398417', 'nm0812556']",['nm0005700'],,['nm0682129'],['nm0215811'],,,
2935,tt0033804,"Lady Eve, The (1941)",The Lady Eve,1941,1941,"['Comedy', 'Romance']","['Comedy', 'Romance']","['Comedy', 'Romance']",movie,['nm0002545'],['nm0388743'],"['nm0000020', 'nm0002013', 'nm0657874']",['nm0001766'],['nm0005800'],,['nm0428987'],['nm0319574'],,,
2936,tt0034240,Sullivan's Travels (1942),Sullivan's Travels,1941,1941,['Comedy'],"['Adventure', 'Comedy', 'Romance']","['Adventure', 'Comedy', 'Drama']",movie,['nm0002545'],,"['nm0566948', 'nm0913094', 'nm0218131']",['nm0000043'],['nm0005870'],"['nm0103475', 'nm0795640']",,['nm0319574'],,,
2937,tt0035169,"Palm Beach Story, The (1942)",The Palm Beach Story,1942,1942,['Comedy'],['Comedy'],"['Comedy', 'Romance']",movie,['nm0002545'],['nm0480677'],"['nm0566948', 'nm0884964']","['nm0001055', 'nm0000802']",['nm0005800'],['nm0000082'],,['nm0319574'],,,
2938,tt0091214,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Man Facing Southeast,1986,1986,['Drama'],"['Drama', 'Sci-Fi']","['Drama', 'Mystery', 'Sci-Fi']",movie,['nm0836949'],,"['nm0704247', 'nm0815537']","['nm0894536', 'nm0769049']",['nm0213066'],['nm0044354'],,['nm0195316'],['nm0016682'],,
2939,tt0046126,Niagara (1953),Niagara,1953,1953,"['Drama', 'Thriller']","['Drama', 'Thriller']","['Film-Noir', 'Thriller']",movie,['nm0368871'],"['nm0102818', 'nm0281556', 'nm0106764']","['nm0001072', 'nm0795289']","['nm0000054', 'nm0676492']",['nm0531796'],['nm0006148'],,,,,
2940,tt0038559,Gilda (1946),Gilda,1946,1946,['Film-Noir'],"['Drama', 'Film-Noir', 'Mystery', 'Romance']","['Drama', 'Film-Noir', 'Romance']",movie,['nm0896533'],"['nm0254154', 'nm0252100', 'nm0663763', 'nm0372942']","['nm0001229', 'nm0534317', 'nm0130407']",['nm0000028'],,,['nm0888144'],,,,
2941,tt0052225,South Pacific (1958),South Pacific,1958,1958,"['Musical', 'Romance', 'War']","['Musical', 'Romance', 'War']","['Musical', 'Romance', 'War']",movie,['nm0517597'],"['nm0651585', 'nm0006256', 'nm0358564', 'nm0585151']","['nm0106387', 'nm0449734', 'nm0001827']",['nm0310989'],,,['nm0012117'],,,,
2942,tt0085549,Flashdance (1983),Flashdance,1983,1983,"['Drama', 'Romance']","['Drama', 'Romance']","['Drama', 'Music', 'Romance']",movie,['nm0001490'],"['nm0373320', 'nm0000390']",['nm0636694'],"['nm0000884', 'nm0803785', 'nm1230879']",,['nm0002380'],"['nm0000988', 'nm0800971']",,,,
2943,tt0104507,Indochine (1992),Indochine,1992,1992,"['Drama', 'Romance']","['Drama', 'Romance']","['Drama', 'Romance', 'War']",movie,['nm0912224'],"['nm0650699', 'nm0306627', 'nm0169267']","['nm0001641', 'nm0946179']","['nm0000366', 'nm0199006']",,,"['nm0479291', 'nm0381853']",,,,
2944,tt0061578,"Dirty Dozen, The (1967)",The Dirty Dozen,1967,1967,"['Action', 'War']","['Action', 'Drama', 'War']","['Action', 'Adventure', 'War']",movie,['nm0000736'],"['nm0425913', 'nm0375355', 'nm0622284']","['nm0001511', 'nm0000308', 'nm0000314', 'nm0001023']",,,['nm0006030'],['nm0405184'],,,,
2945,tt0087722,Mike's Murder (1984),Mike's Murder,1984,1984,['Mystery'],['Mystery'],"['Drama', 'Mystery', 'Thriller']",movie,['nm0108745'],,"['nm0450848', 'nm0488970']","['nm0000700', 'nm0017574']",['nm0897794'],['nm0000290'],,"['nm0020441', 'nm0324122']",['nm0417202'],,
2946,tt0059260,Help! (1965),Help!,1965,1965,"['Comedy', 'Musical']","['Comedy', 'Musical']","['Adventure', 'Comedy', 'Musical']",movie,['nm0504513'],"['nm0066939', 'nm0939606']","['nm0006168', 'nm0005200', 'nm0365600', 'nm0823592']",,['nm0914239'],,['nm0791577'],['nm0896165'],,,
2947,tt0058150,Goldfinger (1964),Goldfinger,1964,1964,['Action'],"['Action', 'Adventure', 'Thriller']","['Action', 'Adventure', 'Thriller']",movie,['nm0357891'],"['nm0558435', 'nm0537363', 'nm0214989', 'nm0001220', 'nm0367820']","['nm0000125', 'nm0002085']","['nm0000303', 'nm0247881']",,,,,,,
2948,tt0057076,From Russia with Love (1963),From Russia with Love,1963,1963,['Action'],"['Action', 'Adventure', 'Thriller']","['Action', 'Adventure', 'Thriller']",movie,['nm0950109'],"['nm0537363', 'nm0367820', 'nm0001220', 'nm0558435']","['nm0000125', 'nm0001727']","['nm0502322', 'nm0000938']",,,['nm0110482'],,,,
2949,tt0055928,Dr. No (1962),Dr. No,1962,1962,['Action'],"['Action', 'Adventure', 'Thriller']","['Action', 'Adventure', 'Thriller']",movie,['nm0950109'],"['nm0542554', 'nm0537363', 'nm0367820', 'nm0558435', 'nm0001220']","['nm0000125', 'nm0496866', 'nm0936476']",['nm0000266'],,,,,,,
2950,tt0080453,"Blue Lagoon, The (1980)",The Blue Lagoon,1980,1980,"['Adventure', 'Drama', 'Romance']","['Adventure', 'Drama', 'Romance']","['Adventure', 'Drama', 'Romance']",movie,['nm0459170'],"['nm0821070', 'nm0829343']","['nm0000803', 'nm0571674', 'nm0200122']",['nm0000222'],['nm0000743'],['nm0006231'],,['nm0330560'],,,
2951,tt0058461,"Fistful of Dollars, A (1964)",A Fistful of Dollars,1964,1964,"['Action', 'Western']","['Action', 'Western']","['Action', 'Drama', 'Western']",movie,['nm0001466'],"['nm0000041', 'nm0093501', 'nm8800791', 'nm0146033', 'nm0173549']","['nm0000142', 'nm0002231', 'nm0525742']",['nm0462367'],,,,,,,
2952,tt0119256,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Hard Eight,1996,1996,"['Crime', 'Thriller']","['Crime', 'Drama', 'Thriller']","['Crime', 'Drama']",movie,['nm0000759'],,"['nm0001311', 'nm0000604', 'nm0000168']",['nm0000569'],['nm0005696'],"['nm0109726', 'nm0005304']","['nm0429134', 'nm0529092']",,,,
2953,tt0104431,Home Alone 2: Lost in New York (1992),Home Alone 2: Lost in New York,1992,1992,"[""Children's"", 'Comedy']","['Children', 'Comedy']","['Adventure', 'Comedy', 'Crime']",movie,['nm0001060'],['nm0000455'],"['nm0000346', 'nm0000582', 'nm0827663']",['nm0001573'],['nm0531310'],['nm0002354'],,['nm0331532'],['nm0893079'],,
2954,tt0079709,Penitentiary (1979),Penitentiary,1979,1979,['Drama'],['Drama'],"['Crime', 'Drama', 'Sport']",movie,['nm0266668'],,"['nm0411531', 'nm0925585', 'nm0689507']",['nm0817357'],['nm0647393'],"['nm1430891', 'nm2823153', 'nm0310841']",,['nm0087575'],,,
2955,tt0084485,Penitentiary II (1982),Penitentiary II,1982,1982,['Drama'],['Drama'],"['Crime', 'Drama', 'Sport']",movie,['nm0266668'],,"['nm0411531', 'nm0877270', 'nm0001368', 'nm0001558']",,['nm0692675'],['nm0923719'],,['nm0637470'],,,
2956,tt0094008,Someone to Watch Over Me (1987),Someone to Watch Over Me,1987,1987,"['Action', 'Crime', 'Thriller']","['Action', 'Crime', 'Thriller']","['Crime', 'Drama', 'Romance']",movie,['nm0000631'],"['nm0291442', 'nm0045301', 'nm0783544']","['nm0000297', 'nm0001583']","['nm0000211', 'nm0000966']",,,"['nm0773837', 'nm0304095']",,,,
2957,tt0017423,Sparrows (1926),Sparrows,1926,1926,['Drama'],['Drama'],['Drama'],movie,"['nm0064415', 'nm0573743']","['nm0242802', 'nm0547938', 'nm0837989']","['nm0829795', 'nm0167032']","['nm0681933', 'nm0588928']",['nm0005803'],,,,,,
2958,tt0133117,Naturally Native (1998),Naturally Native,1998,1998,['Drama'],['Drama'],['Drama'],movie,['nm0267759'],,,"['nm0714615', 'nm0751757', 'nm0065942', 'nm0635846']",['nm0278088'],['nm0358068'],['nm0413433'],['nm0758479'],['nm0588723'],,
2959,tt0137523,Fight Club (1999),Fight Club,1999,1999,['Drama'],"['Action', 'Crime', 'Drama', 'Thriller']",['Drama'],movie,['nm0000399'],"['nm0657333', 'nm0880243']","['nm0000093', 'nm0001570', 'nm0001533', 'nm0340260']",,,,"['nm0513165', 'nm0068501', 'nm0149556']",,,,
2960,tt0187712,Beefcake (1999),Beefcake,1999,1998,['Drama'],['Drama'],['Drama'],movie,['nm0280396'],['nm0393861'],"['nm0532914', 'nm0668702', 'nm0563218']",['nm0324221'],['nm0366760'],['nm0733512'],['nm0593719'],['nm0788224'],,,
2961,tt0160916,"Story of Us, The (1999)",The Story of Us,1999,1999,"['Comedy', 'Drama']","['Comedy', 'Drama']","['Comedy', 'Drama', 'Romance']",movie,['nm0001661'],"['nm0958993', 'nm0625458']","['nm0000246', 'nm0762424']","['nm0000201', 'nm0719705']",['nm0152469'],"['nm0002008', 'nm0003299']",,,,,
2962,tt0119114,Fever Pitch (1997),Fever Pitch,1997,1997,"['Comedy', 'Romance']","['Comedy', 'Romance']","['Comedy', 'Drama', 'Romance']",movie,['nm0262678'],['nm0394984'],"['nm0000147', 'nm0014606']","['nm0312587', 'nm0345291']",['nm0003372'],"['nm0381963', 'nm0531534']",['nm0692656'],,,,
2963,tt0160672,Joe the King (1999),Joe the King,1999,1999,"['Crime', 'Drama']","['Crime', 'Drama']","['Crime', 'Drama']",movie,['nm0001844'],,"['nm0281575', 'nm0671721']","['nm0949744', 'nm0005179']",,['nm0342095'],"['nm0223188', 'nm0531337', 'nm0555635', 'nm0641327']",,,,
2964,tt0192194,Julien Donkey-Boy (1999),Julien Donkey-Boy,1999,1999,['Drama'],['Drama'],"['Comedy', 'Drama']",movie,['nm0005101'],,"['nm0001971', 'nm0279918', 'nm0001348']",['nm0001721'],['nm0230045'],,"['nm0531337', 'nm0641327', 'nm0940531']",['nm0652020'],,,
2965,tt0203408,"Omega Code, The (1999)",The Omega Code,1999,1999,['Action'],['Action'],"['Action', 'Adventure', 'Fantasy']",movie,['nm0545099'],"['nm0088478', 'nm0059158']","['nm0000680', 'nm0001868', 'nm0000461']",['nm0005289'],,['nm0397697'],"['nm0189445', 'nm0608118']",,,,
2966,tt0166896,"Straight Story, The (1999)",The Straight Story,1999,1999,['Drama'],"['Adventure', 'Drama']","['Biography', 'Drama']",movie,['nm0000186'],"['nm0730034', 'nm0842156']","['nm0002070', 'nm0139388']","['nm0000651', 'nm1886964']",['nm0005711'],['nm0000823'],['nm0249050'],,,,
2967,tt0048977,"Bad Seed, The (1956)",The Bad Seed,1956,1956,"['Drama', 'Thriller']","['Drama', 'Thriller']","['Comedy', 'Drama', 'Horror']",movie,['nm0503777'],"['nm0536941', 'nm0027173', 'nm0545341']","['nm0164764', 'nm0924964']","['nm0446715', 'nm0566478']",['nm0005849'],['nm0006218'],,,,,
2968,tt0081633,Time Bandits (1981),Time Bandits,1981,1981,"['Adventure', 'Fantasy', 'Sci-Fi']","['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']","['Adventure', 'Comedy', 'Fantasy']",movie,['nm0000416'],['nm0001589'],"['nm0000125', 'nm0000092']","['nm0001167', 'nm0001340']",['nm0084695'],['nm0602931'],,['nm0236405'],['nm0122809'],,
2969,tt0061138,"Man and a Woman, A (Un Homme et une Femme) (1966)",A Man and a Woman,1966,1966,"['Drama', 'Romance']","['Drama', 'Romance']","['Drama', 'Romance']",movie,['nm0500988'],['nm0882683'],"['nm0004462', 'nm0056435']","['nm0000733', 'nm0481412']",,['nm0006162'],,['nm0057621'],['nm0524503'],,
2970,tt0083946,Fitzcarraldo (1982),Fitzcarraldo,1982,1982,"['Adventure', 'Drama']","['Adventure', 'Drama']","['Adventure', 'Drama']",movie,['nm0001348'],,"['nm0001428', 'nm0506784', 'nm0297450']",['nm0001012'],['nm0560761'],['nm0691311'],"['nm0782053', 'nm0830503']",['nm0537754'],,,
2971,tt0078754,All That Jazz (1979),All That Jazz,1979,1979,['Musical'],"['Drama', 'Fantasy', 'Musical']","['Drama', 'Music', 'Musical']",movie,['nm0002080'],['nm0015899'],['nm0001702'],"['nm0001448', 'nm0718237', 'nm0658336']",['nm0005850'],,,['nm0374189'],['nm0742303'],,
2972,tt0093206,Red Sorghum (Hong Gao Liang) (1987),Red Sorghum,1987,1988,"['Drama', 'War']","['Drama', 'War']","['Drama', 'History', 'Romance']",movie,['nm0955443'],"['nm0155261', 'nm0594911', 'nm0955824']","['nm0422638', 'nm0854842', 'nm8269431']",['nm0000084'],,['nm0947921'],['nm0943177'],,,,
2973,tt0097123,Crimes and Misdemeanors (1989),Crimes and Misdemeanors,1989,1989,['Comedy'],"['Comedy', 'Crime', 'Drama']","['Comedy', 'Drama']",movie,,,"['nm0001445', 'nm0000095', 'nm0077007']",['nm0001954'],['nm0005815'],,['nm0339086'],['nm0607673'],['nm0520288'],,
2974,tt0200469,Bats (1999),Bats,1999,1999,"['Horror', 'Thriller']","['Horror', 'Thriller']","['Horror', 'Sci-Fi', 'Thriller']",movie,['nm0007128'],['nm0517589'],"['nm0001617', 'nm0348409', 'nm0502442']",['nm0000539'],['nm0600837'],['nm0006251'],"['nm0420743', 'nm0743118']",,,,
2975,tt0168501,"Best Man, The (1999)",The Best Man,1999,1999,['Drama'],"['Comedy', 'Drama']","['Comedy', 'Drama', 'Romance']",movie,['nm0002700'],,"['nm0004875', 'nm0004820', 'nm0674782']",['nm0000505'],['nm0697910'],['nm0006010'],"['nm0140011', 'nm0457757', 'nm0000490']",,,,
2976,tt0163988,Bringing Out the Dead (1999),Bringing Out the Dead,1999,1999,"['Drama', 'Horror']",['Drama'],"['Drama', 'Thriller']",movie,['nm0000217'],"['nm0175081', 'nm0001707']","['nm0000115', 'nm0000422', 'nm0000609']",['nm0000099'],,['nm0000930'],"['nm0208381', 'nm0748784']",,,,
2977,tt0142201,Crazy in Alabama (1999),Crazy in Alabama,1999,1999,"['Comedy', 'Drama']","['Comedy', 'Drama']","['Comedy', 'Crime', 'Drama']",movie,['nm0000104'],['nm0157538'],"['nm0001556', 'nm0085407']","['nm0000429', 'nm0001550']",,,"['nm0855283', 'nm0326150', 'nm0384185', 'nm0410540']",,,,
2978,tt0144640,Three to Tango (1999),Three to Tango,1999,1999,"['Comedy', 'Romance']","['Comedy', 'Romance']","['Comedy', 'Romance']",movie,['nm0764319'],"['nm0882867', 'nm0112459']","['nm0001612', 'nm0001518', 'nm0001624']",['nm0000117'],,,"['nm0900354', 'nm0628352', 'nm0798711']",,,,
2979,tt0172627,Body Shots (1999),Body Shots,1999,1999,['Drama'],['Drama'],['Drama'],movie,['nm0188165'],['nm0571346'],"['nm0059863', 'nm0122020']","['nm0170066', 'nm0241815']",['nm0006554'],['nm0006142'],"['nm0173080', 'nm0449071']",,,,
2980,tt0148462,Men Cry Bullets (1997),Men Cry Bullets,1997,1998,['Drama'],"['Comedy', 'Drama']","['Comedy', 'Drama']",movie,['nm0379718'],,"['nm0625761', 'nm0542212']","['nm0491065', 'nm0005394']",,"['nm0460933', 'nm2473678', 'nm0414150']","['nm0707149', 'nm0707807']",,,,
2981,tt0072742,"Brother, Can You Spare a Dime? (1975)",Brother Can You Spare a Dime,1975,1975,['Documentary'],['Documentary'],['Documentary'],movie,['nm0602333'],,,,,,"['nm0509423', 'nm0701298']",['nm0859016'],,"['nm0000891', 'nm0028739', 'nm0028782', 'nm0028809', 'nm0000001', 'nm0062828']",
