ml_id,imdb_id,ml_title,imdb_title,ml_year,imdb_year,ml_genres,imdb_genres,director,writer,actor,actress,cinematographer,composer,producer,editor,production_designer,archive_footage,archive_sound
1542,tt0017350,"Scarlet Letter, The (1926)",The Scarlet Letter,1926,1926,['Drama'],['Drama'],['nm0803705'],"['nm0370426', 'nm0547966']","['nm0361319', 'nm0910400', 'nm0199322']",['nm0001273'],['nm0765682'],"['nm0588838', 'nm0636079']",,,,,
1543,tt0116714,Johns (1996),Johns,1996,1996,['Drama'],"['Drama', 'Romance']",['nm0798788'],,"['nm0000274', 'nm0001305', 'nm0258353', 'nm0001525']",,['nm0725166'],"['nm0113226', 'nm0139092']","['nm0004927', 'nm0799393']",,,,
1544,tt0113442,It Takes Two (1995),It Takes Two,1995,1995,['Comedy'],"['Comedy', 'Family', 'Romance']",['nm0855035'],['nm0204456'],['nm0000430'],"['nm0000263', 'nm0001581', 'nm0001580']",['nm0958666'],['nm0285232'],"['nm0189979', 'nm0650561']",,,,
1545,tt0113107,Frankie Starlight (1995),Frankie Starlight,1995,1995,"['Drama', 'Romance']","['Drama', 'Romance', 'War']",['nm0512327'],"['nm0641622', 'nm0713193']","['nm0000369', 'nm0000321', 'nm0907646']",['nm0001594'],['nm0490817'],['nm0000930'],['nm0669348'],,,,
1546,tt0094878,Shadows (Cienie) (1988),The Road Home,1988,1988,['Drama'],"['Drama', 'War']",['nm0441072'],,"['nm1115379', 'nm0082761']","['nm0874486', 'nm0477150']",['nm0196367'],['nm0465102'],"['nm0050183', 'nm0928974']",['nm0159254'],,,
1547,tt0114435,"Show, The (1995)",The Show,1995,1995,['Documentary'],"['Documentary', 'Music']",['nm0005367'],,,,"['nm0052194', 'nm0052133']",['nm0006010'],"['nm0426103', 'nm0866132']",,,,
1548,tt0112727,The Courtyard (1995),The Courtyard,1995,1995,"['Action', 'Thriller']","['Action', 'Thriller']",['nm0910510'],"['nm0082379', 'nm0370404']","['nm0000530', 'nm0001507']","['nm0000749', 'nm0058783']",['nm0266508'],['nm0006205'],,['nm0515958'],,,
1549,tt0112899,Dream Man (1995),Dream Man,1995,1995,['Thriller'],['Thriller'],['nm0095080'],['nm0588986'],"['nm0339304', 'nm0000530']","['nm0000475', 'nm0000344']",['nm0005859'],['nm0171046'],"['nm0898547', 'nm0898549']",,,,
1550,tt0112854,Destiny Turns on the Radio (1995),Destiny Turns on the Radio,1995,1995,['Comedy'],"['Comedy', 'Crime', 'Fantasy']",['nm0052944'],"['nm0709070', 'nm0832043']","['nm0001518', 'nm0000233', 'nm0001457']",['nm0001802'],['nm0141677'],['nm0813012'],['nm0956711'],,,,
1551,tt0109906,"Glass Shield, The (1994)",The Glass Shield,1994,1994,['Drama'],"['Crime', 'Drama']",['nm0122344'],"['nm0425423', 'nm0920578']","['nm0090225', 'nm0026687', 'nm0027323']",['nm0001614'],,['nm0853200'],"['nm0126347', 'nm0775457']",,,,
1552,tt0113360,"Hunted, The (1995)",The Hunted,1995,1995,['Action'],"['Action', 'Drama', 'Thriller']",['nm0493369'],,"['nm0000483', 'nm0518821', 'nm0361757']",['nm0001040'],['nm0175820'],"['nm0262139', 'nm0945342']","['nm0204862', 'nm0326214']",,,,
1553,tt0114788,"Underneath, The (1995)",The Underneath,1995,1995,"['Mystery', 'Thriller']","['Crime', 'Thriller']",['nm0001752'],"['nm0870511', 'nm0297190']","['nm0001251', 'nm0001209']","['nm0000223', 'nm0254362']",['nm0204567'],['nm0553498'],['nm0362675'],,,,
1554,tt0111054,Safe Passage (1994),Safe Passage,1994,1994,['Drama'],['Drama'],['nm0010012'],"['nm0045398', 'nm0326356']","['nm0001731', 'nm0001763']","['nm0000215', 'nm0001315']",['nm0005659'],['nm0006142'],['nm0005036'],,,,
1555,tt0108069,"Secret Adventures of Tom Thumb, The (1993)",The Secret Adventures of Tom Thumb,1993,1993,"['Adventure', ""Children's""]","['Adventure', 'Animation', 'Sci-Fi']",['nm0097529'],,"['nm0881520', 'nm0664896', 'nm0774524']",['nm0171660'],,['nm0409368'],['nm0404465'],,,,
1556,tt0112712,Condition Red (1995),Condition Red,1995,1995,"['Action', 'Drama', 'Thriller']","['Action', 'Drama', 'Thriller']",['nm0442455'],['nm0214663'],"['nm0751638', 'nm0129538', 'nm0034519']",['nm0930326'],['nm0004302'],['nm0838928'],['nm0777874'],['nm0683581'],,,
1557,tt0111787,Yankee Zulu (1994),Yankee Zulu,1996,1993,"['Comedy', 'Drama']","['Comedy', 'Drama']",['nm0389415'],['nm0306872'],"['nm0776856', 'nm0559344', 'nm0243062']",['nm0871596'],['nm0730200'],['nm0822315'],['nm0774652'],['nm0376321'],,,
1558,tt0048956,Aparajito (1956),Aparajito,1996,1956,['Drama'],['Drama'],['nm0006249'],"['nm0051808', 'nm5581192']","['nm0348483', 'nm0315871', 'nm0051837']",['nm0011967'],['nm0593970'],['nm0788170'],,['nm0244891'],,,
1559,tt0110061,Hostile Intentions (1994),Hostile Intentions,1994,1995,"['Action', 'Drama', 'Thriller']","['Action', 'Drama', 'Thriller']",['nm0194274'],,['nm0448300'],"['nm0000119', 'nm0752682', 'nm0279826']",['nm0645144'],"['nm0523449', 'nm0842268']",['nm0006793'],['nm2633415'],,,
1560,tt0082206,Clean Slate (Coup de Torchon) (1981),Coup de Torchon,1981,1981,['Crime'],"['Comedy', 'Crime', 'Drama']",['nm0851724'],"['nm0042179', 'nm0860292']","['nm0634159', 'nm0547339']","['nm0001376', 'nm0000804']",,['nm0006271'],"['nm0489785', 'nm0896899']",,,,
1561,tt0111430,Tigrero: A Film That Was Never Made (1994),Tigrero: A Film That Was Never Made,1994,1994,"['Documentary', 'Drama']","['Documentary', 'Drama']",['nm0442455'],['nm0485713'],,,['nm0156421'],"['nm0429599', 'nm0890391']",,,,,
1562,tt0107727,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",L'oeil de Vichy,1993,1993,['Documentary'],"['Documentary', 'War']",['nm0001031'],"['nm0044534', 'nm0668135']","['nm0099677', 'nm0004051']",,,,,"['nm0521395', 'nm0521915']",,"['nm0080958', 'nm0019175', 'nm0074413']",
1563,tt0111613,"Promise, The (Versprechen, Das) (1994)",Das Versprechen,1994,1994,['Romance'],"['Drama', 'Romance']",['nm0903137'],"['nm0773978', 'nm0490720']","['nm0957178', 'nm0957706']","['nm0362896', 'nm0000888']",['nm0711661'],['nm0006155'],['nm0432723'],,,,
1564,tt0103095,To Cross the Rubicon (1991),To Cross the Rubicon,1991,1991,['Drama'],['Comedy'],['nm0128835'],,"['nm0420920', 'nm0816103', 'nm0535250', 'nm0121605', 'nm0949341', 'nm0004849']","['nm0747317', 'nm0222874']",['nm0876212'],,,,,,
1565,tt0104046,Daens (1992),Daens,1992,1992,['Drama'],"['Biography', 'Drama', 'History']",['nm0174659'],"['nm0042684', 'nm0095468', 'nm0156686', 'nm0917917']","['nm0213912', 'nm0220908', 'nm0664203']",['nm0091138'],,,['nm0408248'],,,,
1566,tt0031612,"Man from Down Under, The (1943)",The Man from Down Under,1943,1943,['Drama'],"['Action', 'Comedy', 'Drama']",['nm0502752'],"['nm0736752', 'nm0446651', 'nm0740537', 'nm0783328']","['nm0001452', 'nm0137999']","['nm0001931', 'nm0001656']",,,['nm0241338'],,,,
1567,tt0103926,Careful (1992),Careful,1992,1992,['Comedy'],"['Comedy', 'Drama', 'Romance']",['nm0534665'],['nm0866014'],"['nm0567143', 'nm0623697']","['nm0229838', 'nm0627480']",,['nm0567141'],"['nm0460283', 'nm0870596']",,,,
1568,tt0105737,Vermont Is For Lovers (1992),Vermont Is for Lovers,1992,1992,"['Comedy', 'Romance']",['Comedy'],['nm0639618'],,"['nm0861967', 'nm0267863']","['nm0169926', 'nm0639427']",,['nm0797927'],,,,,
1569,tt0094265,"Vie est belle, La (Life is Rosey) (1987)",Life Is Rosy,1987,1987,"['Comedy', 'Drama']","['Comedy', 'Drama', 'Musical']","['nm0484009', 'nm0628890']",['nm0502507'],"['nm0920707', 'nm0440694']","['nm0472442', 'nm0559343']",,"['nm2255498', 'nm3938849', 'nm0485959']",,,,,
1570,tt0105201,Quartier Mozart (1992),Quartier Mozart,1992,1992,['Comedy'],['Comedy'],['nm0067464'],,"['nm0007747', 'nm11990465', 'nm11990466']",['nm11990464'],['nm0089033'],['nm11990495'],"['nm11990510', 'nm11990509', 'nm11990508']",,,,
1571,tt0070820,Touki Bouki (Journey of the Hyena) (1973),Journey of the Hyena,1973,1973,['Drama'],['Drama'],['nm0228013'],,"['nm0629199', 'nm0172970', 'nm0876997', 'nm0228033']","['nm0629200', 'nm0266292']",['nm1154755'],,,['nm11264731'],,,
1572,tt0084898,Wend Kuuni (God's Gift) (1982),Wend Kuuni,1982,1982,['Drama'],['Drama'],['nm0434095'],,"['nm0858194', 'nm0946228', 'nm0631664', 'nm0934417', 'nm0653451']","['nm0946227', 'nm0434094', 'nm0850115', 'nm0653463']",,,,,,,
1573,tt0063715,Spirits of the Dead (Tre passi nel delirio) (1968),Spirits of the Dead,1968,1968,['Horror'],"['Drama', 'Horror', 'Mystery']","['nm0000019', 'nm0001501', 'nm0671862']","['nm0939618', 'nm0000590', 'nm0184046']","['nm0001128', 'nm0000654']","['nm0000404', 'nm0000003']",,,,,,,
1574,tt0114122,Pharaoh's Army (1995),Pharaoh's Army,1995,1995,['War'],['Western'],['nm0378240'],,"['nm0177933', 'nm0001434', 'nm0431451']",['nm0165101'],['nm0772087'],"['nm3745911', 'nm1350285']",['nm0517045'],,['nm0742400'],,
1575,tt0100990,"I, Worst of All (Yo, la peor de todas) (1990)","I, the Worst of All",1990,1990,['Drama'],['Drama'],['nm0069833'],"['nm0488613', 'nm0668583']","['nm0022765', 'nm0615511']","['nm0785264', 'nm0761212']",['nm0599983'],['nm0766884'],['nm0822711'],,,,
1576,tt0093199,"Hungarian Fairy Tale, A (1987)",A Hungarian Fairy Tale,1987,1987,['Fantasy'],['Fantasy'],['nm0003927'],['nm0350581'],"['nm0894403', 'nm0381806', 'nm0404179']",['nm0889733'],['nm0005839'],['nm0551737'],,['nm0845419'],['nm0739781'],,
1577,tt0049521,"Death in the Garden (Mort en ce jardin, La) (1956)",Death in the Garden,1956,1956,['Drama'],"['Adventure', 'Drama']",['nm0000320'],"['nm0017274', 'nm0703200', 'nm0037053', 'nm0480257']","['nm0545352', 'nm0889024', 'nm0681566']",['nm0797531'],,['nm0006201'],,,,,
1578,tt0061495,"Collectionneuse, La (1967)",The Collector,1967,1967,['Drama'],"['Comedy', 'Drama', 'Romance']",['nm0006445'],,"['nm0000872', 'nm0690150', 'nm0431083']",['nm0689248'],['nm0000743'],"['nm0089337', 'nm0326833']","['nm0064676', 'nm0775447']",,,,
1579,tt0094822,Baton Rouge (1988),Baton Rouge,1988,1988,['Thriller'],"['Crime', 'Mystery', 'Romance']",['nm0596571'],['nm0246503'],"['nm0000104', 'nm0029278']","['nm0000721', 'nm0560962']",['nm0273795'],['nm0005970'],,['nm0757814'],['nm0273548'],,
1580,tt0024252,Liebelei (1933),Playing at Love,1933,1933,['Romance'],"['Drama', 'Romance']",['nm0649097'],"['nm0018348', 'nm0759041', 'nm0774217', 'nm0928915']","['nm0405977', 'nm0345073']","['nm0003579', 'nm0880569']",,['nm0006176'],,,,,
1581,tt0043140,"Woman in Question, The (1950)",Five Angles on Murder,1950,1950,['Mystery'],"['Crime', 'Drama', 'Mystery']",['nm0002190'],['nm0187593'],"['nm0001958', 'nm0564738']","['nm0448765', 'nm0789987']",['nm0225512'],['nm0941092'],['nm0047868'],['nm0349237'],,,
1582,tt0039881,T-Men (1947),T-Men,1947,1947,['Film-Noir'],"['Crime', 'Film-Noir', 'Thriller']",['nm0542649'],"['nm0383421', 'nm0446132']","['nm0641454', 'nm0285922', 'nm0753086']",['nm0294146'],['nm0023003'],['nm0006275'],['nm0770838'],,,,
1583,tt0092281,"Invitation, The (Zaproszenie) (1986)",Zaproszenie,1986,1986,['Drama'],"['Drama', 'War']",['nm0416049'],,"['nm0936789', 'nm2134327']","['nm2131243', 'nm0330682', 'nm0698231', 'nm0563414']",['nm0452784'],['nm0546237'],,['nm0686313'],,,
1584,tt0039004,"Symphonie pastorale, La (1946)",Pastoral Symphony,1946,1946,['Drama'],['Drama'],['nm0216381'],"['nm0317265', 'nm0042179', 'nm0098204']","['nm0087018', 'nm0220852']","['nm0006807', 'nm0635719']",['nm0005901'],['nm0005952'],,,,,
1585,tt0099028,American Dream (1990),American Dream,1990,1990,['Documentary'],['Documentary'],"['nm0465932', 'nm0135199', 'nm0359735', 'nm0798023']",,['nm2819372'],,['nm0318201'],['nm0806498'],['nm0004453'],,,,
1586,tt0104684,Lashou shentan (1992),Hard Boiled,1992,1992,"['Action', 'Crime', 'Drama']","['Action', 'Crime', 'Thriller']",['nm0000247'],"['nm0938944', 'nm0150906']","['nm0000334', 'nm0504897', 'nm0151068']",['nm0594909'],,['nm0002658'],"['nm0151835', 'nm0474308']",,,,
1587,tt0052287,Terror in a Texas Town (1958),Terror in a Texas Town,1958,1958,['Western'],"['Drama', 'Western']",['nm0507390'],"['nm0874308', 'nm0674978']","['nm0001330', 'nm0001982', 'nm0563614']",['nm0446247'],['nm0005840'],['nm0006086'],['nm0783549'],,,,
1588,tt0117544,Salut cousin! (1996),Hi Cousin!,1997,1996,"['Comedy', 'Drama']",['Comedy'],['nm0021577'],['nm0858277'],"['nm0255362', 'nm0368958']","['nm0073457', 'nm0321907']",['nm0044545'],['nm0100290'],['nm0081226'],['nm0142675'],,,
1589,tt0117561,Schizopolis (1996),Schizopolis,1997,1996,['Comedy'],"['Comedy', 'Fantasy', 'Mystery']",,,"['nm0239578', 'nm0001752', 'nm0021038', 'nm0114177', 'nm0178385', 'nm0183887', 'nm0186251', 'nm0225410']","['nm0105280', 'nm0198201']",,,,,,,
1590,tt0112951,"To Have, or Not (1995)",To Have (or Not),1997,1995,['Drama'],"['Drama', 'Romance']",['nm0557501'],,"['nm0320481', 'nm0954704', 'nm0299695']",['nm0452161'],['nm0005667'],,"['nm0070300', 'nm0191067', 'nm0346579']",['nm0214088'],,,
1591,tt0112913,Duoluo tianshi (1995),Fallen Angels,1998,1995,['Drama'],"['Comedy', 'Crime', 'Drama']",['nm0939182'],,"['nm0481709', 'nm0437580']","['nm0718348', 'nm0947777']",['nm0236313'],"['nm0150894', 'nm0306473']",['nm0311508'],['nm0151858'],,,
1592,tt0119594,"Magic Hour, The (1998)",Twilight,1998,1998,['Drama'],"['Crime', 'Drama', 'Mystery']",['nm0000914'],['nm0751720'],"['nm0000056', 'nm0000432']","['nm0000215', 'nm0000702']",['nm0811834'],['nm0000930'],"['nm0232945', 'nm0748784']",,,,
1593,tt0101692,Death in Brunswick (1991),Death in Brunswick,1996,1990,['Comedy'],"['Comedy', 'Crime', 'Thriller']",['nm0747724'],['nm0654582'],"['nm0000554', 'nm0164819']","['nm0137141', 'nm0492535']",['nm0752531'],['nm0004316'],['nm0925524'],['nm0862063'],,,
1594,tt0120661,Everest (1998),Everest,1998,1998,['Documentary'],"['Documentary', 'Short']","['nm0106451', 'nm0431971', 'nm0532263']",['nm9204947'],"['nm1435207', 'nm2668499', 'nm0896853']",,,['nm0561906'],['nm0520975'],,,,
1595,tt0111173,Shopping (1994),Shopping,1996,1994,"['Action', 'Thriller']","['Action', 'Crime', 'Drama']",['nm0027271'],,"['nm0000179', 'nm0675730', 'nm0416508']",['nm0001244'],['nm0408196'],['nm0006224'],['nm0093337'],['nm0830638'],['nm0331997'],,
1596,tt0113948,Nemesis 2: Nebula (1995),Nemesis 2: Nebula,1995,1995,"['Action', 'Sci-Fi', 'Thriller']","['Action', 'Sci-Fi', 'Thriller']",['nm0089502'],['nm0153129'],"['nm0821432', 'nm0924755']","['nm0697169', 'nm0182805']",['nm0600837'],['nm0727970'],"['nm0439844', 'nm0773542']",,,,
1597,tt0105275,Romper Stomper (1992),Romper Stomper,1992,1992,"['Action', 'Drama']","['Crime', 'Drama']",['nm0942408'],,"['nm0000128', 'nm0689646', 'nm0778808']",['nm0571537'],['nm0353447'],['nm0924998'],"['nm0697821', 'nm0770104']",['nm0614107'],,,
1598,tt0118859,City of Industry (1997),City of Industry,1997,1997,"['Crime', 'Thriller']","['Crime', 'Drama', 'Thriller']",['nm0410139'],['nm0812747'],"['nm0000172', 'nm0001151', 'nm0000459']",['nm0000463'],['nm0123394'],['nm0006059'],['nm0463844'],['nm0176249'],,,
1599,tt0114494,Someone Else's America (1995),Someone Else's America,1996,1995,['Drama'],"['Comedy', 'Drama']",['nm0664607'],"['nm0586235', 'nm3894914', 'nm0741331']","['nm0002018', 'nm0543547']","['nm0143018', 'nm0543550']",,,"['nm0166436', 'nm0126646']",,,,
1600,tt0109949,Guantanamera (1994),Guantanamera,1997,1995,['Comedy'],"['Comedy', 'Drama']","['nm0349425', 'nm0846119']",['nm0016718'],"['nm0190263', 'nm0675751', 'nm0251155']",['nm0406433'],['nm0005663'],['nm0631308'],['nm0380547'],,,,
1601,tt0119819,Office Killer (1997),Office Killer,1997,1997,['Thriller'],"['Comedy', 'Crime', 'Horror']",['nm0792398'],"['nm0531183', 'nm0435788', 'nm0001331']",,"['nm0001406', 'nm0000208', 'nm0000675', 'nm0837784']",,,"['nm0882927', 'nm0463025']",,,,
1602,tt0120793,"Price Above Rubies, A (1998)",A Price Above Rubies,1998,1998,['Drama'],"['Drama', 'Romance']",['nm0945026'],,"['nm0001172', 'nm0005300']","['nm0000250', 'nm0000523']",['nm0390435'],['nm0053427'],"['nm0004744', 'nm0006597']",['nm0167986'],,,
1603,tt0112364,Angela (1995),Angela,1996,1995,['Drama'],['Drama'],['nm0589182'],,['nm0893247'],"['nm0722614', 'nm0090033', 'nm0505764']",['nm0475578'],['nm0737459'],['nm0441006'],['nm0518755'],['nm0848298'],,
1604,tt0040427,He Walked by Night (1948),He Walked by Night,1948,1948,"['Crime', 'Film-Noir', 'Thriller']","['Crime', 'Film-Noir', 'Thriller']","['nm0921288', 'nm0542649']","['nm0383421', 'nm0928108', 'nm0261400']","['nm0000865', 'nm0103722', 'nm0731507', 'nm0000946']",,,,['nm0289381'],,,,
1605,tt0116930,Love Serenade (1996),Love Serenade,1997,1996,['Comedy'],"['Comedy', 'Crime', 'Drama']",['nm0057284'],,"['nm0792964', 'nm8509076']","['nm0001584', 'nm0295958']",['nm0907999'],,['nm0152396'],['nm0361868'],['nm0429497'],,
1606,tt0119527,Deceiver (1997),Deceiver,1997,1997,['Crime'],"['Crime', 'Drama', 'Mystery']","['nm0665321', 'nm0665322']",,"['nm0000619', 'nm0001606', 'nm0740264']",['nm0000250'],['nm0124832'],['nm0004581'],['nm0322143'],['nm0495603'],,,
1607,tt0119338,Hurricane Streets (1998),Hurricane Streets,1998,1997,['Drama'],"['Crime', 'Drama', 'Romance']",['nm0293533'],,"['nm0786639', 'nm0254628', 'nm0572490', 'nm0304577']",,['nm0002926'],"['nm0788640', 'nm0842268']","['nm0390693', 'nm0630633']",,,,
1608,tt0118787,Buddy (1997),Buddy,1997,1997,"['Adventure', ""Children's"", 'Drama']","['Adventure', 'Comedy', 'Drama']",['nm0003031'],"['nm0513255', 'nm0431622']","['nm0001059', 'nm0001086']","['nm0000623', 'nm0355659']",,['nm0000930'],"['nm0297209', 'nm0630222']",,,,
1609,tt0118663,B*A*P*S (1997),B*A*P*S,1997,1997,['Comedy'],['Comedy'],['nm0870186'],['nm0004752'],"['nm0001445', 'nm0007183']","['nm0000932', 'nm0221754']",['nm0226778'],['nm0006010'],"['nm0121117', 'nm0428699']",,,,
1610,tt0120383,"Truth or Consequences, N.M. (1997)","Truth or Consequences, N.M.",1997,1997,"['Action', 'Crime', 'Romance']","['Action', 'Crime', 'Drama']",,['nm0592436'],"['nm0000662', 'nm0001252', 'nm0932112']",['nm0225332'],['nm0005923'],['nm0170622'],"['nm0383395', 'nm0582111', 'nm0915575']",,,,
1611,tt0116643,Intimate Relations (1996),Intimate Relations,1997,1996,['Comedy'],"['Comedy', 'Drama']",['nm0328922'],,"['nm0001291', 'nm0908022']","['nm0910278', 'nm0755548']",['nm0308233'],['nm0795340'],"['nm0366144', 'nm0085981', 'nm0805265']",,,,
1612,tt0116845,"Leading Man, The (1996)",The Leading Man,1998,1996,['Romance'],"['Drama', 'Romance', 'Thriller']",['nm0241090'],['nm0241092'],"['nm0000954', 'nm0933727']","['nm0302105', 'nm0628601']",['nm0732199'],['nm0790481'],"['nm0645072', 'nm0710711']",,,,
1613,tt0114690,Tokyo Fist (1995),Tokyo Fist,1998,1995,"['Action', 'Drama']","['Action', 'Drama', 'Thriller']",,['nm0756836'],"['nm0875354', 'nm0875349', 'nm0615531']",['nm0297713'],,['nm0411044'],,,,,
1614,tt0052126,"Reluctant Debutante, The (1958)",The Reluctant Debutante,1958,1958,"['Comedy', 'Drama']","['Comedy', 'Romance']",['nm0591486'],"['nm0392942', 'nm0258493']","['nm0001322', 'nm0768334']","['nm0447608', 'nm0000364']",['nm0005853'],,['nm0075825'],['nm0269751'],,,
1615,tt0120479,Warriors of Virtue (1997),Warriors of Virtue,1997,1997,"['Action', 'Adventure', ""Children's"", 'Fantasy']","['Action', 'Adventure', 'Fantasy']",['nm0950553'],"['nm0492307', 'nm0895995', 'nm0445914', 'nm3363588', 'nm0492384']","['nm0005171', 'nm0947126', 'nm0156874']",['nm0005420'],,,,,,,
1616,tt0112849,Desert Winds (1995),Desert Winds,1995,1994,['Drama'],"['Drama', 'Mystery', 'Romance']",['nm0630057'],,"['nm0001914', 'nm0444940']","['nm0001287', 'nm0357949']",['nm0006780'],['nm0574661'],['nm0827151'],['nm0326395'],,,
1617,tt0119327,Hugo Pool (1997),Hugo Pool,1997,1997,['Romance'],"['Comedy', 'Romance']",['nm0002049'],['nm0259715'],"['nm0095478', 'nm0000532', 'nm0206076']",['nm0000192'],['nm0599818'],['nm0702122'],['nm0509892'],['nm0195549'],,,
1618,tt0099939,King of New York (1990),King of New York,1990,1990,"['Action', 'Crime']","['Crime', 'Thriller']",['nm0001206'],['nm0820669'],"['nm0000686', 'nm0000325', 'nm0000401', 'nm0034519']",,['nm0005648'],['nm0217137'],"['nm0131840', 'nm0437391']",,,,
1619,tt0113720,All Things Fair (1996),Love Lessons,1996,1995,['Drama'],"['Drama', 'Romance', 'War']",['nm0927090'],,"['nm0927092', 'nm0902059']","['nm0481217', 'nm0401346']",['nm0116811'],,['nm0392324'],,['nm0034391'],,
1620,tt0120142,"Sixth Man, The (1997)",The Sixth Man,1997,1997,['Comedy'],"['Comedy', 'Drama', 'Fantasy']",['nm0589168'],"['nm1226733', 'nm0137342']","['nm0005541', 'nm0362429', 'nm0001601']",['nm0005230'],,"['nm0588883', 'nm0071014']",['nm0387674'],,,,
1621,tt0112604,Butterfly Kiss (1995),Butterfly Kiss,1996,1995,['Thriller'],"['Comedy', 'Drama', 'Romance']",['nm0935863'],['nm0101639'],['nm0563922'],"['nm0001625', 'nm0417126', 'nm0716293']",['nm0568974'],['nm0363259'],"['nm0047787', 'nm0199730']",,,,
1622,tt0107779,"Paris, France (1993)","Paris, France",1993,1993,['Comedy'],"['Comedy', 'Drama', 'Thriller']",['nm0162013'],['nm0909464'],"['nm0653660', 'nm0259923', 'nm0504683']",['nm0394012'],['nm0002420'],['nm0003553'],"['nm0505759', 'nm0635392']",,,,
1623,tt0112769,"Cérémonie, La (1995)",La Cérémonie,1996,1995,['Drama'],"['Crime', 'Drama', 'Mystery']",['nm0001031'],"['nm0719334', 'nm0253428']",['nm0144045'],"['nm0001376', 'nm0094789', 'nm0000302']",['nm0005935'],['nm0149347'],['nm0439767'],,,,
1624,tt0118744,Hush (1998),Hush,1998,1998,['Thriller'],"['Drama', 'Thriller']",['nm0200978'],['nm0750608'],['nm0000628'],"['nm0001448', 'nm0000569', 'nm0001225']",['nm0242491'],['nm0002366'],['nm0926824'],['nm0459806'],,,
1625,tt0119791,Nightwatch (1997),Nightwatch,1997,1997,"['Horror', 'Thriller']","['Drama', 'Horror', 'Thriller']",['nm0097079'],['nm0001752'],"['nm0000191', 'nm0000560', 'nm0026687']",['nm0262528'],['nm0491565'],['nm0389996'],['nm0643190'],['nm0579673'],,,
